var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,input,result,result_emojis,model_output,model_input,expected,actual
fkrjf4ifji4ofj,b,second,third,first,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/5513/0.py,input/arithmetic/5513.txt,'0\n1\n-1','1\n-1\n0'
fkrjf4ifji4ofj,b,second,third,first,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/5513/0.py,input/arithmetic/5513.txt,'2000\n120\n80','120\n80\n2000'
fkrjf4ifji4ofj,b,second,third,first,sum,product,difference,"[3, 5]",p,✅,outputs/arithmetic/5515/0.py,input/arithmetic/5515.txt,,
fkrjf4ifji4ofj,b,second,third,first,sum,product,difference,"[7, 10]",p,✅,outputs/arithmetic/5515/0.py,input/arithmetic/5515.txt,,
fkrjf4ifji4ofj,b,second,third,first,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/5515/0.py,input/arithmetic/5515.txt,,
fkrjf4ifji4ofj,b,second,third,first,sum,product,difference,"[1, 0]",p,✅,outputs/arithmetic/5515/0.py,input/arithmetic/5515.txt,,
fkrjf4ifji4ofj,b,second,third,first,sum,product,difference,"[0, 1]",p,✅,outputs/arithmetic/5515/0.py,input/arithmetic/5515.txt,,
fkrjf4ifji4ofj,b,second,third,first,sum,product,difference,"[100, 20]",p,✅,outputs/arithmetic/5515/0.py,input/arithmetic/5515.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,sum,product,"[3, 5]",p,✅,outputs/arithmetic/5519/0.py,input/arithmetic/5519.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,sum,product,"[7, 10]",p,✅,outputs/arithmetic/5519/0.py,input/arithmetic/5519.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/5519/0.py,input/arithmetic/5519.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,sum,product,"[1, 0]",p,✅,outputs/arithmetic/5519/0.py,input/arithmetic/5519.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,sum,product,"[0, 1]",p,✅,outputs/arithmetic/5519/0.py,input/arithmetic/5519.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,sum,product,"[100, 20]",p,✅,outputs/arithmetic/5519/0.py,input/arithmetic/5519.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,product,sum,"[3, 5]",p,✅,outputs/arithmetic/5523/0.py,input/arithmetic/5523.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,product,sum,"[7, 10]",p,✅,outputs/arithmetic/5523/0.py,input/arithmetic/5523.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/5523/0.py,input/arithmetic/5523.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,product,sum,"[1, 0]",p,✅,outputs/arithmetic/5523/0.py,input/arithmetic/5523.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,product,sum,"[0, 1]",p,✅,outputs/arithmetic/5523/0.py,input/arithmetic/5523.txt,,
fkrjf4ifji4ofj,b,second,third,first,difference,product,sum,"[100, 20]",p,✅,outputs/arithmetic/5523/0.py,input/arithmetic/5523.txt,,
fkrjf4ifji4ofj,b,second,third,first,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/5527/0.py,input/arithmetic/5527.txt,,
fkrjf4ifji4ofj,b,second,third,first,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/5527/0.py,input/arithmetic/5527.txt,,
fkrjf4ifji4ofj,b,second,third,first,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/5527/0.py,input/arithmetic/5527.txt,,
fkrjf4ifji4ofj,b,second,third,first,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/5527/0.py,input/arithmetic/5527.txt,,
fkrjf4ifji4ofj,b,second,third,first,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/5527/0.py,input/arithmetic/5527.txt,,
fkrjf4ifji4ofj,b,second,third,first,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/5527/0.py,input/arithmetic/5527.txt,,
fkrjf4ifji4ofj,b,second,third,first,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/5529/0.py,input/arithmetic/5529.txt,'8\n15\n-2','8\n-2\n15'
fkrjf4ifji4ofj,b,second,third,first,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/5529/0.py,input/arithmetic/5529.txt,'17\n70\n-3','17\n-3\n70'
fkrjf4ifji4ofj,b,second,third,first,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/5529/0.py,input/arithmetic/5529.txt,,
fkrjf4ifji4ofj,b,second,third,first,product,difference,sum,"[1, 0]",f,❌,outputs/arithmetic/5529/0.py,input/arithmetic/5529.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,b,second,third,first,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/5529/0.py,input/arithmetic/5529.txt,'1\n0\n-1','1\n-1\n0'
fkrjf4ifji4ofj,b,second,third,first,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/5529/0.py,input/arithmetic/5529.txt,'120\n2000\n80','120\n80\n2000'
fkrjf4ifji4ofj,b,third,first,second,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/5621/0.py,input/arithmetic/5621.txt,'-2\n15\n8','8\n-2\n15'
fkrjf4ifji4ofj,b,third,first,second,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/5621/0.py,input/arithmetic/5621.txt,'-3\n70\n17','17\n-3\n70'
fkrjf4ifji4ofj,b,third,first,second,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/5621/0.py,input/arithmetic/5621.txt,,
fkrjf4ifji4ofj,b,third,first,second,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/5621/0.py,input/arithmetic/5621.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,b,third,first,second,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/5621/0.py,input/arithmetic/5621.txt,'-1\n0\n1','1\n-1\n0'
fkrjf4ifji4ofj,b,third,first,second,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/5621/0.py,input/arithmetic/5621.txt,'80\n2000\n120','120\n80\n2000'
fkrjf4ifji4ofj,b,third,first,second,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/5623/0.py,input/arithmetic/5623.txt,'15\n-2\n8','8\n-2\n15'
fkrjf4ifji4ofj,b,third,first,second,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/5623/0.py,input/arithmetic/5623.txt,'70\n-3\n17','17\n-3\n70'
fkrjf4ifji4ofj,b,third,first,second,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/5623/0.py,input/arithmetic/5623.txt,,
fkrjf4ifji4ofj,b,third,first,second,sum,product,difference,"[1, 0]",f,❌,outputs/arithmetic/5623/0.py,input/arithmetic/5623.txt,'0\n1\n1','1\n1\n0'
fkrjf4ifji4ofj,b,third,first,second,sum,product,difference,"[0, 1]",f,❌,outputs/arithmetic/5623/0.py,input/arithmetic/5623.txt,'0\n-1\n1','1\n-1\n0'
fkrjf4ifji4ofj,b,third,first,second,sum,product,difference,"[100, 20]",f,❌,outputs/arithmetic/5623/0.py,input/arithmetic/5623.txt,'2000\n80\n120','120\n80\n2000'
fkrjf4ifji4ofj,b,third,first,second,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/5627/0.py,input/arithmetic/5627.txt,'8\n15\n-2','8\n-2\n15'
fkrjf4ifji4ofj,b,third,first,second,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/5627/0.py,input/arithmetic/5627.txt,'17\n70\n-3','17\n-3\n70'
fkrjf4ifji4ofj,b,third,first,second,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/5627/0.py,input/arithmetic/5627.txt,,
fkrjf4ifji4ofj,b,third,first,second,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/5627/0.py,input/arithmetic/5627.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,b,third,first,second,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/5627/0.py,input/arithmetic/5627.txt,'1\n0\n-1','1\n-1\n0'
fkrjf4ifji4ofj,b,third,first,second,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/5627/0.py,input/arithmetic/5627.txt,'120\n2000\n80','120\n80\n2000'
fkrjf4ifji4ofj,b,third,first,second,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/5631/0.py,input/arithmetic/5631.txt,'15\n8\n-2','8\n-2\n15'
fkrjf4ifji4ofj,b,third,first,second,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/5631/0.py,input/arithmetic/5631.txt,'70\n17\n-3','17\n-3\n70'
fkrjf4ifji4ofj,b,third,first,second,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/5631/0.py,input/arithmetic/5631.txt,,
fkrjf4ifji4ofj,b,third,first,second,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/5631/0.py,input/arithmetic/5631.txt,'0\n1\n1','1\n1\n0'
fkrjf4ifji4ofj,b,third,first,second,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/5631/0.py,input/arithmetic/5631.txt,'0\n1\n-1','1\n-1\n0'
fkrjf4ifji4ofj,b,third,first,second,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/5631/0.py,input/arithmetic/5631.txt,'2000\n120\n80','120\n80\n2000'
fkrjf4ifji4ofj,b,third,first,second,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/5635/0.py,input/arithmetic/5635.txt,,
fkrjf4ifji4ofj,b,third,first,second,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/5635/0.py,input/arithmetic/5635.txt,,
fkrjf4ifji4ofj,b,third,first,second,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/5635/0.py,input/arithmetic/5635.txt,,
fkrjf4ifji4ofj,b,third,first,second,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/5635/0.py,input/arithmetic/5635.txt,,
fkrjf4ifji4ofj,b,third,first,second,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/5635/0.py,input/arithmetic/5635.txt,,
fkrjf4ifji4ofj,b,third,first,second,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/5635/0.py,input/arithmetic/5635.txt,,
fkrjf4ifji4ofj,b,third,first,second,product,difference,sum,"[3, 5]",p,✅,outputs/arithmetic/5637/0.py,input/arithmetic/5637.txt,,
fkrjf4ifji4ofj,b,third,first,second,product,difference,sum,"[7, 10]",p,✅,outputs/arithmetic/5637/0.py,input/arithmetic/5637.txt,,
fkrjf4ifji4ofj,b,third,first,second,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/5637/0.py,input/arithmetic/5637.txt,,
fkrjf4ifji4ofj,b,third,first,second,product,difference,sum,"[1, 0]",p,✅,outputs/arithmetic/5637/0.py,input/arithmetic/5637.txt,,
fkrjf4ifji4ofj,b,third,first,second,product,difference,sum,"[0, 1]",p,✅,outputs/arithmetic/5637/0.py,input/arithmetic/5637.txt,,
fkrjf4ifji4ofj,b,third,first,second,product,difference,sum,"[100, 20]",p,✅,outputs/arithmetic/5637/0.py,input/arithmetic/5637.txt,,
fkrjf4ifji4ofj,b,third,second,first,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/5675/0.py,input/arithmetic/5675.txt,'15\n-2\n8','8\n-2\n15'
fkrjf4ifji4ofj,b,third,second,first,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/5675/0.py,input/arithmetic/5675.txt,'70\n-3\n17','17\n-3\n70'
fkrjf4ifji4ofj,b,third,second,first,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/5675/0.py,input/arithmetic/5675.txt,,
fkrjf4ifji4ofj,b,third,second,first,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/5675/0.py,input/arithmetic/5675.txt,'0\n1\n1','1\n1\n0'
fkrjf4ifji4ofj,b,third,second,first,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/5675/0.py,input/arithmetic/5675.txt,'0\n-1\n1','1\n-1\n0'
fkrjf4ifji4ofj,b,third,second,first,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/5675/0.py,input/arithmetic/5675.txt,'2000\n80\n120','120\n80\n2000'
fkrjf4ifji4ofj,b,third,second,first,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/5677/0.py,input/arithmetic/5677.txt,'-2\n15\n8','8\n-2\n15'
fkrjf4ifji4ofj,b,third,second,first,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/5677/0.py,input/arithmetic/5677.txt,'-3\n70\n17','17\n-3\n70'
fkrjf4ifji4ofj,b,third,second,first,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/5677/0.py,input/arithmetic/5677.txt,,
fkrjf4ifji4ofj,b,third,second,first,sum,product,difference,"[1, 0]",f,❌,outputs/arithmetic/5677/0.py,input/arithmetic/5677.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,b,third,second,first,sum,product,difference,"[0, 1]",f,❌,outputs/arithmetic/5677/0.py,input/arithmetic/5677.txt,'-1\n0\n1','1\n-1\n0'
fkrjf4ifji4ofj,b,third,second,first,sum,product,difference,"[100, 20]",f,❌,outputs/arithmetic/5677/0.py,input/arithmetic/5677.txt,'80\n2000\n120','120\n80\n2000'
fkrjf4ifji4ofj,b,third,second,first,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/5681/0.py,input/arithmetic/5681.txt,'15\n8\n-2','8\n-2\n15'
fkrjf4ifji4ofj,b,third,second,first,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/5681/0.py,input/arithmetic/5681.txt,'70\n17\n-3','17\n-3\n70'
fkrjf4ifji4ofj,b,third,second,first,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/5681/0.py,input/arithmetic/5681.txt,,
fkrjf4ifji4ofj,b,third,second,first,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/5681/0.py,input/arithmetic/5681.txt,'0\n1\n1','1\n1\n0'
fkrjf4ifji4ofj,b,third,second,first,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/5681/0.py,input/arithmetic/5681.txt,'0\n1\n-1','1\n-1\n0'
fkrjf4ifji4ofj,b,third,second,first,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/5681/0.py,input/arithmetic/5681.txt,'2000\n120\n80','120\n80\n2000'
fkrjf4ifji4ofj,b,third,second,first,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/5685/0.py,input/arithmetic/5685.txt,'8\n15\n-2','8\n-2\n15'
fkrjf4ifji4ofj,b,third,second,first,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/5685/0.py,input/arithmetic/5685.txt,'17\n70\n-3','17\n-3\n70'
fkrjf4ifji4ofj,b,third,second,first,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/5685/0.py,input/arithmetic/5685.txt,,
fkrjf4ifji4ofj,b,third,second,first,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/5685/0.py,input/arithmetic/5685.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,b,third,second,first,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/5685/0.py,input/arithmetic/5685.txt,'1\n0\n-1','1\n-1\n0'
fkrjf4ifji4ofj,b,third,second,first,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/5685/0.py,input/arithmetic/5685.txt,'120\n2000\n80','120\n80\n2000'
fkrjf4ifji4ofj,b,third,second,first,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/5689/0.py,input/arithmetic/5689.txt,,
fkrjf4ifji4ofj,b,third,second,first,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/5689/0.py,input/arithmetic/5689.txt,,
fkrjf4ifji4ofj,b,third,second,first,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/5689/0.py,input/arithmetic/5689.txt,,
fkrjf4ifji4ofj,b,third,second,first,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/5689/0.py,input/arithmetic/5689.txt,,
fkrjf4ifji4ofj,b,third,second,first,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/5689/0.py,input/arithmetic/5689.txt,,
fkrjf4ifji4ofj,b,third,second,first,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/5689/0.py,input/arithmetic/5689.txt,,
fkrjf4ifji4ofj,b,third,second,first,product,difference,sum,"[3, 5]",p,✅,outputs/arithmetic/5691/0.py,input/arithmetic/5691.txt,,
fkrjf4ifji4ofj,b,third,second,first,product,difference,sum,"[7, 10]",p,✅,outputs/arithmetic/5691/0.py,input/arithmetic/5691.txt,,
fkrjf4ifji4ofj,b,third,second,first,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/5691/0.py,input/arithmetic/5691.txt,,
fkrjf4ifji4ofj,b,third,second,first,product,difference,sum,"[1, 0]",p,✅,outputs/arithmetic/5691/0.py,input/arithmetic/5691.txt,,
fkrjf4ifji4ofj,b,third,second,first,product,difference,sum,"[0, 1]",p,✅,outputs/arithmetic/5691/0.py,input/arithmetic/5691.txt,,
fkrjf4ifji4ofj,b,third,second,first,product,difference,sum,"[100, 20]",p,✅,outputs/arithmetic/5691/0.py,input/arithmetic/5691.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[3, 5]",p,✅,outputs/arithmetic/5972/0.py,input/arithmetic/5972.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[7, 10]",p,✅,outputs/arithmetic/5972/0.py,input/arithmetic/5972.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/5972/0.py,input/arithmetic/5972.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[1, 0]",p,✅,outputs/arithmetic/5972/0.py,input/arithmetic/5972.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[0, 1]",p,✅,outputs/arithmetic/5972/0.py,input/arithmetic/5972.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[100, 20]",p,✅,outputs/arithmetic/5972/0.py,input/arithmetic/5972.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[3, 5]",p,✅,outputs/arithmetic/5974/0.py,input/arithmetic/5974.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[7, 10]",p,✅,outputs/arithmetic/5974/0.py,input/arithmetic/5974.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/5974/0.py,input/arithmetic/5974.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[1, 0]",p,✅,outputs/arithmetic/5974/0.py,input/arithmetic/5974.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[0, 1]",p,✅,outputs/arithmetic/5974/0.py,input/arithmetic/5974.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[100, 20]",p,✅,outputs/arithmetic/5974/0.py,input/arithmetic/5974.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[3, 5]",p,✅,outputs/arithmetic/5978/0.py,input/arithmetic/5978.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[7, 10]",p,✅,outputs/arithmetic/5978/0.py,input/arithmetic/5978.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/5978/0.py,input/arithmetic/5978.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[1, 0]",p,✅,outputs/arithmetic/5978/0.py,input/arithmetic/5978.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[0, 1]",p,✅,outputs/arithmetic/5978/0.py,input/arithmetic/5978.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[100, 20]",p,✅,outputs/arithmetic/5978/0.py,input/arithmetic/5978.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/5982/0.py,input/arithmetic/5982.txt,'-2\n15\n8','-2\n15'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/5982/0.py,input/arithmetic/5982.txt,'-3\n70\n17','-3\n70'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[0, 0]",f,❌,outputs/arithmetic/5982/0.py,input/arithmetic/5982.txt,'0\n0\n0','0\n0'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/5982/0.py,input/arithmetic/5982.txt,'1\n0\n1','1\n0'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/5982/0.py,input/arithmetic/5982.txt,'-1\n0\n1','-1\n0'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/5982/0.py,input/arithmetic/5982.txt,'80\n2000\n120','80\n2000'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/5986/0.py,input/arithmetic/5986.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/5986/0.py,input/arithmetic/5986.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/5986/0.py,input/arithmetic/5986.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/5986/0.py,input/arithmetic/5986.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/5986/0.py,input/arithmetic/5986.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/5986/0.py,input/arithmetic/5986.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[3, 5]",p,✅,outputs/arithmetic/5988/0.py,input/arithmetic/5988.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[7, 10]",p,✅,outputs/arithmetic/5988/0.py,input/arithmetic/5988.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/5988/0.py,input/arithmetic/5988.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[1, 0]",p,✅,outputs/arithmetic/5988/0.py,input/arithmetic/5988.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[0, 1]",p,✅,outputs/arithmetic/5988/0.py,input/arithmetic/5988.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[100, 20]",p,✅,outputs/arithmetic/5988/0.py,input/arithmetic/5988.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/6026/0.py,input/arithmetic/6026.txt,'8\n15\n-2','8\n-2\n15'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/6026/0.py,input/arithmetic/6026.txt,'17\n70\n-3','17\n-3\n70'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/6026/0.py,input/arithmetic/6026.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/6026/0.py,input/arithmetic/6026.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/6026/0.py,input/arithmetic/6026.txt,'1\n0\n-1','1\n-1\n0'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/6026/0.py,input/arithmetic/6026.txt,'120\n2000\n80','120\n80\n2000'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[3, 5]",p,✅,outputs/arithmetic/6028/0.py,input/arithmetic/6028.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[7, 10]",p,✅,outputs/arithmetic/6028/0.py,input/arithmetic/6028.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/6028/0.py,input/arithmetic/6028.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[1, 0]",p,✅,outputs/arithmetic/6028/0.py,input/arithmetic/6028.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[0, 1]",p,✅,outputs/arithmetic/6028/0.py,input/arithmetic/6028.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[100, 20]",p,✅,outputs/arithmetic/6028/0.py,input/arithmetic/6028.txt,,
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/6032/0.py,input/arithmetic/6032.txt,'-2\n15\n8','-2\n15'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/6032/0.py,input/arithmetic/6032.txt,'-3\n70\n17','-3\n70'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[0, 0]",f,❌,outputs/arithmetic/6032/0.py,input/arithmetic/6032.txt,'0\n0\n0','0\n0'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/6032/0.py,input/arithmetic/6032.txt,'1\n0\n1','1\n0'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/6032/0.py,input/arithmetic/6032.txt,'-1\n0\n1','-1\n0'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/6032/0.py,input/arithmetic/6032.txt,'80\n2000\n120','80\n2000'
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[3, 5]",p,✅,outputs/arithmetic/6036/0.py,input/arithmetic/6036.txt,,
