codex_result_emojis,incoder_result_emojis,codeparrot_result_emojis,var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,codex_result,model_input,failed_inputs,failed_inputs,failed_inputs,errors,errors,errors,incoder_result,errors,errors,errors,failed_inputs,failed_inputs,failed_inputs,codeparrot_result,errors,errors,errors,failed_inputs,failed_inputs,failed_inputs
✅✅✅✅✅✅,❌❌✅✅❌❌,💀💀💀💀💀💀,a,b,first,third,second,product,sum,difference,pppppp,input/codex/arithmetic/937.txt,[],"[[""(15, -2, 8)"", ""(15, 8, -2)""], [""(70, -3, 17)"", ""(70, 17, -3)""], [""(0, -1, 1)"", ""(0, 1, -1)""], [""(2000, 80, 120)"", ""(2000, 120, 80)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffppff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(15, 8, -2)""], [""(70, -3, 17)"", ""(70, 17, -3)""], [""(0, -1, 1)"", ""(0, 1, -1)""], [""(2000, 80, 120)"", ""(2000, 120, 80)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(15, 8, -2)""], [""(70, -3, 17)"", ""(70, 17, -3)""], [""(0, -1, 1)"", ""(0, 1, -1)""], [""(2000, 80, 120)"", ""(2000, 120, 80)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,first,third,second,product,difference,sum,pppppp,input/codex/arithmetic/939.txt,[],"[[""(15, 8, -2)"", ""(8, -2, 8)""], [""(70, 17, -3)"", ""(17, -3, 17)""], [""(0, 1, 1)"", ""(1, 1, 1)""], [""(0, 1, -1)"", ""(1, -1, 1)""], [""(2000, 120, 80)"", ""(120, 80, 120)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(8, -2, 8)""], [""(70, 17, -3)"", ""(17, -3, 17)""], [""(0, 1, 1)"", ""(1, 1, 1)""], [""(0, 1, -1)"", ""(1, -1, 1)""], [""(2000, 120, 80)"", ""(120, 80, 120)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(8, -2, 8)""], [""(70, 17, -3)"", ""(17, -3, 17)""], [""(0, 1, 1)"", ""(1, 1, 1)""], [""(0, 1, -1)"", ""(1, -1, 1)""], [""(2000, 120, 80)"", ""(120, 80, 120)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,second,first,third,sum,difference,product,pppppp,input/codex/arithmetic/1031.txt,[],"[[""(-2, 8, 15)"", ""(8, 2, 15)""], [""(-3, 17, 70)"", ""(17, 3, 70)""], [""(1, 1, 0)"", ""(1, -1, 0)""], [""(-1, 1, 0)"", ""(1, 1, 0)""], [""(80, 120, 2000)"", ""(120, -80, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 8, 15)"", ""(8, 2, 15)""], [""(-3, 17, 70)"", ""(17, 3, 70)""], [""(1, 1, 0)"", ""(1, -1, 0)""], [""(-1, 1, 0)"", ""(1, 1, 0)""], [""(80, 120, 2000)"", ""(120, -80, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 8, 15)"", ""(8, 2, 15)""], [""(-3, 17, 70)"", ""(17, 3, 70)""], [""(1, 1, 0)"", ""(1, -1, 0)""], [""(-1, 1, 0)"", ""(1, 1, 0)""], [""(80, 120, 2000)"", ""(120, -80, 2000)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,second,first,third,sum,product,difference,pppppp,input/codex/arithmetic/1033.txt,[],"[[""(15, 8, -2)"", ""(8, 15, -2)""], [""(70, 17, -3)"", ""(17, 70, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, 1, -1)"", ""(1, 0, -1)""], [""(2000, 120, 80)"", ""(120, 2000, 80)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(8, 15, -2)""], [""(70, 17, -3)"", ""(17, 70, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, 1, -1)"", ""(1, 0, -1)""], [""(2000, 120, 80)"", ""(120, 2000, 80)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(8, 15, -2)""], [""(70, 17, -3)"", ""(17, 70, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, 1, -1)"", ""(1, 0, -1)""], [""(2000, 120, 80)"", ""(120, 2000, 80)""]]",[]
✅✅✅✅✅✅,❌❌✅✅❌❌,💀💀💀💀💀💀,a,b,second,first,third,difference,sum,product,pppppp,input/codex/arithmetic/1037.txt,[],"[[""(8, -2, 15)"", ""(-2, 8, 15)""], [""(17, -3, 70)"", ""(-3, 17, 70)""], [""(1, -1, 0)"", ""(-1, 1, 0)""], [""(120, 80, 2000)"", ""(80, 120, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffppff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, -2, 15)"", ""(-2, 8, 15)""], [""(17, -3, 70)"", ""(-3, 17, 70)""], [""(1, -1, 0)"", ""(-1, 1, 0)""], [""(120, 80, 2000)"", ""(80, 120, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, -2, 15)"", ""(-2, 8, 15)""], [""(17, -3, 70)"", ""(-3, 17, 70)""], [""(1, -1, 0)"", ""(-1, 1, 0)""], [""(120, 80, 2000)"", ""(80, 120, 2000)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,second,first,third,difference,product,sum,pppppp,input/codex/arithmetic/1041.txt,[],"[[""(15, -2, 8)"", ""(-2, 15, 8)""], [""(70, -3, 17)"", ""(-3, 70, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 0, 1)""], [""(2000, 80, 120)"", ""(80, 2000, 120)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(-2, 15, 8)""], [""(70, -3, 17)"", ""(-3, 70, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 0, 1)""], [""(2000, 80, 120)"", ""(80, 2000, 120)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(-2, 15, 8)""], [""(70, -3, 17)"", ""(-3, 70, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 0, 1)""], [""(2000, 80, 120)"", ""(80, 2000, 120)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,second,first,third,product,sum,difference,pppppp,input/codex/arithmetic/1045.txt,[],"[[""(8, 15, -2)"", ""(15, 8, -2)""], [""(17, 70, -3)"", ""(70, 17, -3)""], [""(1, 0, 1)"", ""(0, 1, 1)""], [""(1, 0, -1)"", ""(0, 1, -1)""], [""(120, 2000, 80)"", ""(2000, 120, 80)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, 15, -2)"", ""(15, 8, -2)""], [""(17, 70, -3)"", ""(70, 17, -3)""], [""(1, 0, 1)"", ""(0, 1, 1)""], [""(1, 0, -1)"", ""(0, 1, -1)""], [""(120, 2000, 80)"", ""(2000, 120, 80)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, 15, -2)"", ""(15, 8, -2)""], [""(17, 70, -3)"", ""(70, 17, -3)""], [""(1, 0, 1)"", ""(0, 1, 1)""], [""(1, 0, -1)"", ""(0, 1, -1)""], [""(120, 2000, 80)"", ""(2000, 120, 80)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,second,first,third,product,difference,sum,pppppp,input/codex/arithmetic/1047.txt,[],"[[""(-2, 15, 8)"", ""(15, -2, 8)""], [""(-3, 70, 17)"", ""(70, -3, 17)""], [""(1, 0, 1)"", ""(0, 1, 1)""], [""(-1, 0, 1)"", ""(0, -1, 1)""], [""(80, 2000, 120)"", ""(2000, 80, 120)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 15, 8)"", ""(15, -2, 8)""], [""(-3, 70, 17)"", ""(70, -3, 17)""], [""(1, 0, 1)"", ""(0, 1, 1)""], [""(-1, 0, 1)"", ""(0, -1, 1)""], [""(80, 2000, 120)"", ""(2000, 80, 120)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 15, 8)"", ""(15, -2, 8)""], [""(-3, 70, 17)"", ""(70, -3, 17)""], [""(1, 0, 1)"", ""(0, 1, 1)""], [""(-1, 0, 1)"", ""(0, -1, 1)""], [""(80, 2000, 120)"", ""(2000, 80, 120)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,second,third,first,sum,difference,product,pppppp,input/codex/arithmetic/1139.txt,[],"[[""(15, 8, -2)"", ""(8, -2, 15)""], [""(70, 17, -3)"", ""(17, -3, 70)""], [""(0, 1, 1)"", ""(1, 1, 0)""], [""(0, 1, -1)"", ""(1, -1, 0)""], [""(2000, 120, 80)"", ""(120, 80, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(8, -2, 15)""], [""(70, 17, -3)"", ""(17, -3, 70)""], [""(0, 1, 1)"", ""(1, 1, 0)""], [""(0, 1, -1)"", ""(1, -1, 0)""], [""(2000, 120, 80)"", ""(120, 80, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(8, -2, 15)""], [""(70, 17, -3)"", ""(17, -3, 70)""], [""(0, 1, 1)"", ""(1, 1, 0)""], [""(0, 1, -1)"", ""(1, -1, 0)""], [""(2000, 120, 80)"", ""(120, 80, 2000)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,second,third,first,sum,product,difference,pppppp,input/codex/arithmetic/1141.txt,[],"[[""(-2, 8, 15)"", ""(8, 15, -2)""], [""(-3, 17, 70)"", ""(17, 70, -3)""], [""(1, 1, 0)"", ""(1, 0, 1)""], [""(-1, 1, 0)"", ""(1, 0, -1)""], [""(80, 120, 2000)"", ""(120, 2000, 80)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 8, 15)"", ""(8, 15, -2)""], [""(-3, 17, 70)"", ""(17, 70, -3)""], [""(1, 1, 0)"", ""(1, 0, 1)""], [""(-1, 1, 0)"", ""(1, 0, -1)""], [""(80, 120, 2000)"", ""(120, 2000, 80)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 8, 15)"", ""(8, 15, -2)""], [""(-3, 17, 70)"", ""(17, 70, -3)""], [""(1, 1, 0)"", ""(1, 0, 1)""], [""(-1, 1, 0)"", ""(1, 0, -1)""], [""(80, 120, 2000)"", ""(120, 2000, 80)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,second,third,first,difference,sum,product,pppppp,input/codex/arithmetic/1145.txt,[],"[[""(15, -2, 8)"", ""(-2, 8, 15)""], [""(70, -3, 17)"", ""(-3, 17, 70)""], [""(0, 1, 1)"", ""(1, 1, 0)""], [""(0, -1, 1)"", ""(-1, 1, 0)""], [""(2000, 80, 120)"", ""(80, 120, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(-2, 8, 15)""], [""(70, -3, 17)"", ""(-3, 17, 70)""], [""(0, 1, 1)"", ""(1, 1, 0)""], [""(0, -1, 1)"", ""(-1, 1, 0)""], [""(2000, 80, 120)"", ""(80, 120, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(-2, 8, 15)""], [""(70, -3, 17)"", ""(-3, 17, 70)""], [""(0, 1, 1)"", ""(1, 1, 0)""], [""(0, -1, 1)"", ""(-1, 1, 0)""], [""(2000, 80, 120)"", ""(80, 120, 2000)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,second,third,first,difference,product,sum,pppppp,input/codex/arithmetic/1149.txt,[],"[[""(8, -2, 15)"", ""(-2, 15, 15)""], [""(17, -3, 70)"", ""(-3, 70, 70)""], [""(1, 1, 0)"", ""(1, 0, 0)""], [""(1, -1, 0)"", ""(-1, 0, 0)""], [""(120, 80, 2000)"", ""(80, 2000, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, -2, 15)"", ""(-2, 15, 15)""], [""(17, -3, 70)"", ""(-3, 70, 70)""], [""(1, 1, 0)"", ""(1, 0, 0)""], [""(1, -1, 0)"", ""(-1, 0, 0)""], [""(120, 80, 2000)"", ""(80, 2000, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, -2, 15)"", ""(-2, 15, 15)""], [""(17, -3, 70)"", ""(-3, 70, 70)""], [""(1, 1, 0)"", ""(1, 0, 0)""], [""(1, -1, 0)"", ""(-1, 0, 0)""], [""(120, 80, 2000)"", ""(80, 2000, 2000)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,second,third,first,product,sum,difference,pppppp,input/codex/arithmetic/1153.txt,[],"[[""(-2, 15, 8)"", ""(15, 8, -2)""], [""(-3, 70, 17)"", ""(70, 17, -3)""], [""(1, 0, 1)"", ""(0, 1, 1)""], [""(-1, 0, 1)"", ""(0, 1, -1)""], [""(80, 2000, 120)"", ""(2000, 120, 80)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 15, 8)"", ""(15, 8, -2)""], [""(-3, 70, 17)"", ""(70, 17, -3)""], [""(1, 0, 1)"", ""(0, 1, 1)""], [""(-1, 0, 1)"", ""(0, 1, -1)""], [""(80, 2000, 120)"", ""(2000, 120, 80)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 15, 8)"", ""(15, 8, -2)""], [""(-3, 70, 17)"", ""(70, 17, -3)""], [""(1, 0, 1)"", ""(0, 1, 1)""], [""(-1, 0, 1)"", ""(0, 1, -1)""], [""(80, 2000, 120)"", ""(2000, 120, 80)""]]",[]
✅✅✅✅✅✅,❌❌❌❌❌❌,💀💀💀💀💀💀,a,b,second,third,first,product,difference,sum,pppppp,input/codex/arithmetic/1155.txt,[],"[[""(8, 15, -2)"", ""(15, -2)""], [""(17, 70, -3)"", ""(70, -3)""], [""(0, 0, 0)"", ""(0, 0)""], [""(1, 0, 1)"", ""(0, 1)""], [""(1, 0, -1)"", ""(0, -1)""], [""(120, 2000, 80)"", ""(2000, 80)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffffff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, 15, -2)"", ""(15, -2)""], [""(17, 70, -3)"", ""(70, -3)""], [""(0, 0, 0)"", ""(0, 0)""], [""(1, 0, 1)"", ""(0, 1)""], [""(1, 0, -1)"", ""(0, -1)""], [""(120, 2000, 80)"", ""(2000, 80)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, 15, -2)"", ""(15, -2)""], [""(17, 70, -3)"", ""(70, -3)""], [""(0, 0, 0)"", ""(0, 0)""], [""(1, 0, 1)"", ""(0, 1)""], [""(1, 0, -1)"", ""(0, -1)""], [""(120, 2000, 80)"", ""(2000, 80)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,third,first,second,sum,difference,product,pppppp,input/codex/arithmetic/1247.txt,[],"[[""(-2, 15, 8)"", ""(8, 2, 15)""], [""(-3, 70, 17)"", ""(17, 3, 70)""], [""(1, 0, 1)"", ""(1, -1, 0)""], [""(-1, 0, 1)"", ""(1, 1, 0)""], [""(80, 2000, 120)"", ""(120, -80, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 15, 8)"", ""(8, 2, 15)""], [""(-3, 70, 17)"", ""(17, 3, 70)""], [""(1, 0, 1)"", ""(1, -1, 0)""], [""(-1, 0, 1)"", ""(1, 1, 0)""], [""(80, 2000, 120)"", ""(120, -80, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 15, 8)"", ""(8, 2, 15)""], [""(-3, 70, 17)"", ""(17, 3, 70)""], [""(1, 0, 1)"", ""(1, -1, 0)""], [""(-1, 0, 1)"", ""(1, 1, 0)""], [""(80, 2000, 120)"", ""(120, -80, 2000)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,third,first,second,sum,product,difference,pppppp,input/codex/arithmetic/1249.txt,[],"[[""(15, -2, 8)"", ""(8, 15, -2)""], [""(70, -3, 17)"", ""(17, 70, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(1, 0, -1)""], [""(2000, 80, 120)"", ""(120, 2000, 80)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(8, 15, -2)""], [""(70, -3, 17)"", ""(17, 70, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(1, 0, -1)""], [""(2000, 80, 120)"", ""(120, 2000, 80)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(8, 15, -2)""], [""(70, -3, 17)"", ""(17, 70, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(1, 0, -1)""], [""(2000, 80, 120)"", ""(120, 2000, 80)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,a,b,third,first,second,difference,sum,product,pppppp,input/codex/arithmetic/1253.txt,[],"[[""(8, 15, -2)"", ""(-2, 8, 15)""], [""(17, 70, -3)"", ""(-3, 17, 70)""], [""(1, 0, 1)"", ""(1, 1, 0)""], [""(1, 0, -1)"", ""(-1, 1, 0)""], [""(120, 2000, 80)"", ""(80, 120, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, 15, -2)"", ""(-2, 8, 15)""], [""(17, 70, -3)"", ""(-3, 17, 70)""], [""(1, 0, 1)"", ""(1, 1, 0)""], [""(1, 0, -1)"", ""(-1, 1, 0)""], [""(120, 2000, 80)"", ""(80, 120, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, 15, -2)"", ""(-2, 8, 15)""], [""(17, 70, -3)"", ""(-3, 17, 70)""], [""(1, 0, 1)"", ""(1, 1, 0)""], [""(1, 0, -1)"", ""(-1, 1, 0)""], [""(120, 2000, 80)"", ""(80, 120, 2000)""]]",[]
