ret_index,cmp_index,cmp,func_name,result_emojis,result,model_input,failed_inputs,errors
twelfth,third,smallest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/243.txt,[],"[""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined""]"
twelfth,third,smallest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/244.txt,"[[""42"", ""56""], [""52"", ""84""], [""0"", ""36""], [""41"", ""3""], [""73"", ""80""], [""89"", ""25""], [""4"", ""77""], [""71"", ""63""], [""51"", ""9""]]",[]
twelfth,third,smallest,min_max,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/245.txt,"[[""52"", ""25""], [""0"", ""80""], [""41"", ""12""], [""73"", ""63""], [""89"", ""62""], [""4"", ""50""], [""71"", ""28""], [""51"", ""22""]]","[""list index out of range""]"
twelfth,third,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/246.txt,"[[""42"", ""52""], [""49"", ""70""], [""48"", ""80""], [""73"", ""67""], [""50"", ""64""], [""61"", ""87""], [""92"", ""98""], [""97"", ""76""], [""37"", ""87""]]",[]
twelfth,third,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/247.txt,"[[""42"", ""None""], [""49"", ""None""], [""48"", ""None""], [""73"", ""None""], [""50"", ""None""], [""61"", ""None""], [""92"", ""None""], [""97"", ""None""], [""37"", ""None""]]",[]
twelfth,third,largest,f,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/248.txt,"[[""49"", ""25""], [""48"", ""80""], [""73"", ""12""], [""50"", ""63""], [""61"", ""62""], [""92"", ""50""], [""97"", ""28""], [""37"", ""22""]]","[""list index out of range""]"
twelfth,third,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/249.txt,"[[""42"", ""52""], [""49"", ""70""], [""48"", ""57""], [""73"", ""42""], [""50"", ""64""], [""61"", ""87""], [""92"", ""41""], [""97"", ""57""], [""37"", ""74""]]",[]
twelfth,third,largest,fibonacci,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/250.txt,"[[""49"", ""25""], [""48"", ""80""], [""73"", ""12""], [""50"", ""63""], [""61"", ""62""], [""92"", ""50""], [""97"", ""28""], [""37"", ""22""]]","[""list index out of range""]"
twelfth,third,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/251.txt,"[[""42"", ""52""], [""49"", ""70""], [""48"", ""57""], [""73"", ""42""], [""50"", ""64""], [""61"", ""87""], [""92"", ""41""], [""97"", ""57""], [""37"", ""74""]]",[]
twelfth,twelfth,smallest,extract_value,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/252.txt,"[[""49"", ""25""], [""0"", ""80""], [""41"", ""12""], [""5"", ""63""], [""1"", ""62""], [""4"", ""50""], [""4"", ""28""], [""3"", ""22""]]","[""list index out of range""]"
twelfth,twelfth,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/253.txt,"[[""42"", ""None""], [""49"", ""None""], [""0"", ""None""], [""41"", ""None""], [""5"", ""None""], [""1"", ""None""], [""4"", ""None""], [""4"", ""None""], [""3"", ""None""]]",[]
twelfth,twelfth,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/254.txt,"[[""42"", ""None""], [""49"", ""None""], [""0"", ""None""], [""41"", ""None""], [""5"", ""None""], [""1"", ""None""], [""4"", ""None""], [""4"", ""None""], [""3"", ""None""]]",[]
twelfth,twelfth,smallest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/255.txt,[],"[""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined"", ""name 'twelfth_of_smallest_tuple' is not defined""]"
twelfth,twelfth,smallest,fibonacci,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/256.txt,"[[""49"", ""25""], [""0"", ""80""], [""41"", ""12""], [""5"", ""63""], [""1"", ""62""], [""4"", ""50""], [""4"", ""28""], [""3"", ""22""]]","[""list index out of range""]"
twelfth,twelfth,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/257.txt,"[[""42"", ""52""], [""49"", ""70""], [""0"", ""57""], [""41"", ""42""], [""5"", ""64""], [""1"", ""87""], [""4"", ""41""], [""4"", ""57""], [""3"", ""74""]]",[]
twelfth,twelfth,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/258.txt,"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""83"", ""None""], [""86"", ""None""], [""89"", ""None""], [""92"", ""None""], [""97"", ""None""], [""85"", ""None""]]",[]
twelfth,twelfth,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/259.txt,"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""83"", ""None""], [""86"", ""None""], [""89"", ""None""], [""92"", ""None""], [""97"", ""None""], [""85"", ""None""]]",[]
twelfth,twelfth,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/260.txt,"[[""42"", ""52""], [""52"", ""70""], [""84"", ""57""], [""83"", ""42""], [""86"", ""64""], [""89"", ""87""], [""92"", ""41""], [""97"", ""57""], [""85"", ""74""]]",[]
twelfth,twelfth,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/261.txt,"[[""42"", ""52""], [""52"", ""70""], [""84"", ""57""], [""83"", ""42""], [""86"", ""64""], [""89"", ""87""], [""92"", ""41""], [""97"", ""57""], [""85"", ""74""]]",[]
twelfth,twelfth,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/262.txt,"[[""42"", ""56""], [""52"", ""51""], [""84"", ""72""], [""83"", ""38""], [""86"", ""29""], [""89"", ""46""], [""92"", ""61""], [""97"", ""90""], [""85"", ""6""]]",[]
twelfth,twelfth,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/263.txt,"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""83"", ""None""], [""86"", ""None""], [""89"", ""None""], [""92"", ""None""], [""97"", ""None""], [""85"", ""None""]]",[]
twelfth,eleventh,smallest,extract_value,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/264.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
twelfth,eleventh,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/265.txt,"[[""42"", ""None""], [""49"", ""None""], [""48"", ""None""], [""73"", ""None""], [""86"", ""None""], [""72"", ""None""], [""26"", ""None""], [""67"", ""None""], [""81"", ""None""]]",[]
twelfth,eleventh,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/266.txt,"[[""42"", ""56""], [""49"", ""84""], [""48"", ""36""], [""73"", ""3""], [""86"", ""80""], [""72"", ""25""], [""26"", ""77""], [""67"", ""63""], [""81"", ""9""]]",[]
twelfth,eleventh,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/267.txt,"[[""42"", ""None""], [""49"", ""None""], [""48"", ""None""], [""73"", ""None""], [""86"", ""None""], [""72"", ""None""], [""26"", ""None""], [""67"", ""None""], [""81"", ""None""]]",[]
twelfth,eleventh,smallest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/268.txt,"[[""42"", ""56""], [""49"", ""84""], [""48"", ""36""], [""73"", ""3""], [""86"", ""80""], [""72"", ""25""], [""26"", ""77""], [""67"", ""63""], [""81"", ""9""]]",[]
twelfth,eleventh,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/269.txt,"[[""42"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60)""], [""49"", ""(59, 51, 70, 63, 44, 65, 51, 81, 98, 86, 18)""], [""48"", ""(38, 39, 80, 46, 34, 36, 75, 39, 40, 33, 4)""], [""73"", ""(44, 92, 67, 91, 55, 91, 22, 83, 50, 73, 5)""], [""86"", ""(75, 29, 64, 32, 89, 17, 44, 88, 42, 75, 91)""], [""72"", ""(96, 46, 87, 72, 10, 58, 9, 84, 93, 80, 48)""], [""26"", ""(70, 84, 62, 34, 40, 27, 57, 62, 79, 78, 45)""], [""67"", ""(94, 8, 28, 84, 84, 64, 18, 39, 60, 54, 74)""], [""81"", ""(82, 12, 13, 11, 63, 70, 82, 8, 50, 63, 82)""]]",[]
twelfth,eleventh,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/270.txt,"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""41"", ""None""], [""50"", ""None""], [""89"", ""None""], [""44"", ""None""], [""52"", ""None""], [""48"", ""None""]]",[]
twelfth,eleventh,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/271.txt,"[[""42"", ""56""], [""52"", ""84""], [""84"", ""36""], [""41"", ""3""], [""50"", ""69""], [""89"", ""12""], [""44"", ""77""], [""52"", ""97""], [""48"", ""91""]]",[]
twelfth,eleventh,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/272.txt,"[[""42"", ""56""], [""52"", ""51""], [""84"", ""72""], [""41"", ""38""], [""50"", ""29""], [""89"", ""46""], [""44"", ""61""], [""52"", ""90""], [""48"", ""6""]]",[]
twelfth,eleventh,largest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/273.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
twelfth,eleventh,largest,fibonacci,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/274.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
twelfth,eleventh,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/275.txt,"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""41"", ""None""], [""50"", ""None""], [""89"", ""None""], [""44"", ""None""], [""52"", ""None""], [""48"", ""None""]]",[]
twelfth,last,smallest,extract_value,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/276.txt,"[[""49"", ""84""], [""0"", ""39""], [""41"", ""20""], [""5"", ""69""], [""1"", ""66""], [""4"", ""73""], [""4"", ""8""], [""3"", ""91""]]","[""list index out of range""]"
twelfth,last,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/277.txt,"[[""42"", ""None""], [""49"", ""None""], [""0"", ""None""], [""41"", ""None""], [""5"", ""None""], [""1"", ""None""], [""4"", ""None""], [""4"", ""None""], [""3"", ""None""]]",[]
twelfth,last,smallest,f,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/278.txt,"[[""49"", ""25""], [""0"", ""80""], [""41"", ""12""], [""5"", ""63""], [""1"", ""62""], [""4"", ""50""], [""4"", ""28""], [""3"", ""22""]]","[""list index out of range""]"
twelfth,last,smallest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/279.txt,[],"[""name 'twelfth_largest' is not defined"", ""name 'twelfth_largest' is not defined"", ""name 'twelfth_largest' is not defined"", ""name 'twelfth_largest' is not defined"", ""name 'twelfth_largest' is not defined"", ""name 'twelfth_largest' is not defined"", ""name 'twelfth_largest' is not defined"", ""name 'twelfth_largest' is not defined"", ""name 'twelfth_largest' is not defined""]"
twelfth,last,smallest,fibonacci,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/280.txt,"[[""49"", ""84""], [""0"", ""39""], [""41"", ""20""], [""5"", ""69""], [""1"", ""66""], [""4"", ""73""], [""4"", ""8""], [""3"", ""91""]]","[""list index out of range""]"
twelfth,last,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/281.txt,"[[""42"", ""52""], [""49"", ""25""], [""0"", ""59""], [""41"", ""22""], [""5"", ""27""], [""1"", ""73""], [""4"", ""98""], [""4"", ""16""], [""3"", ""47""]]",[]
twelfth,last,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/282.txt,"[[""42"", ""52""], [""52"", ""70""], [""84"", ""57""], [""83"", ""42""], [""86"", ""64""], [""89"", ""87""], [""92"", ""41""], [""97"", ""57""], [""85"", ""74""]]",[]
twelfth,last,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/283.txt,"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""83"", ""None""], [""86"", ""None""], [""89"", ""None""], [""92"", ""None""], [""97"", ""None""], [""85"", ""None""]]",[]
twelfth,last,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/284.txt,"[[""42"", ""52""], [""52"", ""70""], [""84"", ""57""], [""83"", ""42""], [""86"", ""64""], [""89"", ""87""], [""92"", ""41""], [""97"", ""57""], [""85"", ""74""]]",[]
twelfth,last,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/285.txt,"[[""42"", ""52""], [""52"", ""70""], [""84"", ""57""], [""83"", ""42""], [""86"", ""64""], [""89"", ""87""], [""92"", ""41""], [""97"", ""57""], [""85"", ""74""]]",[]
twelfth,last,largest,fibonacci,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/286.txt,"[[""52"", ""84""], [""84"", ""39""], [""83"", ""20""], [""86"", ""69""], [""89"", ""66""], [""92"", ""73""], [""97"", ""8""], [""85"", ""91""]]","[""list index out of range""]"
twelfth,last,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/287.txt,"[[""42"", ""52""], [""52"", ""70""], [""84"", ""57""], [""83"", ""42""], [""86"", ""64""], [""89"", ""87""], [""92"", ""41""], [""97"", ""57""], [""85"", ""74""]]",[]
eleventh,first,smallest,extract_value,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/288.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,first,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/289.txt,"[[""60"", ""42""], [""21"", ""52""], [""88"", ""84""], [""32"", ""83""], [""37"", ""5""], [""20"", ""54""], [""51"", ""92""], [""39"", ""71""], [""83"", ""48""]]",[]
eleventh,first,smallest,f,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/290.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,first,smallest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/291.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,first,smallest,fibonacci,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/292.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,first,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/293.txt,"[[""60"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""21"", ""(59, 51, 70, 63, 44, 65, 51, 81, 98, 86, 18, 49)""], [""88"", ""(38, 39, 80, 46, 34, 36, 75, 39, 40, 33, 4, 48)""], [""32"", ""(44, 92, 67, 91, 55, 91, 22, 83, 50, 73, 5, 73)""], [""37"", ""(13, 11, 46, 41, 14, 17, 38, 25, 67, 55, 25, 80)""], [""20"", ""(60, 90, 71, 31, 7, 15, 54, 3, 75, 50, 54, 70)""], [""51"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""39"", ""(13, 97, 76, 38, 28, 95, 21, 1, 28, 49, 81, 97)""], [""83"", ""(67, 75, 31, 73, 57, 49, 62, 40, 16, 35, 76, 3)""]]",[]
eleventh,first,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/294.txt,"[[""60"", ""56""], [""18"", ""51""], [""87"", ""72""], [""56"", ""38""], [""91"", ""29""], [""48"", ""46""], [""43"", ""61""], [""41"", ""90""], [""67"", ""6""]]",[]
eleventh,first,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/295.txt,"[[""60"", ""56""], [""18"", ""51""], [""87"", ""72""], [""56"", ""38""], [""91"", ""29""], [""48"", ""46""], [""43"", ""61""], [""41"", ""90""], [""67"", ""6""]]",[]
eleventh,first,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/296.txt,"[[""60"", ""56""], [""18"", ""51""], [""87"", ""72""], [""56"", ""38""], [""91"", ""29""], [""48"", ""46""], [""43"", ""61""], [""41"", ""90""], [""67"", ""6""]]",[]
eleventh,first,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/297.txt,"[[""60"", ""56""], [""18"", ""51""], [""87"", ""72""], [""56"", ""38""], [""91"", ""29""], [""48"", ""46""], [""43"", ""61""], [""41"", ""90""], [""67"", ""6""]]",[]
eleventh,first,largest,fibonacci,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/298.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,first,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/299.txt,"[[""60"", ""None""], [""18"", ""None""], [""87"", ""None""], [""56"", ""None""], [""91"", ""None""], [""48"", ""None""], [""43"", ""None""], [""41"", ""None""], [""67"", ""None""]]",[]
eleventh,second,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/300.txt,"[[""60"", ""56""], [""18"", ""84""], [""88"", ""36""], [""32"", ""3""], [""25"", ""80""], [""97"", ""25""], [""59"", ""77""], [""74"", ""63""], [""67"", ""9""]]",[]
eleventh,second,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/301.txt,"[[""60"", ""None""], [""18"", ""None""], [""88"", ""None""], [""32"", ""None""], [""25"", ""None""], [""97"", ""None""], [""59"", ""None""], [""74"", ""None""], [""67"", ""None""]]",[]
eleventh,second,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/302.txt,"[[""60"", ""56""], [""18"", ""84""], [""88"", ""36""], [""32"", ""3""], [""25"", ""80""], [""97"", ""25""], [""59"", ""77""], [""74"", ""63""], [""67"", ""9""]]",[]
eleventh,second,smallest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/303.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,second,smallest,fibonacci,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/304.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,second,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/305.txt,"[[""60"", ""53""], [""18"", ""59""], [""88"", ""31""], [""32"", ""4""], [""25"", ""13""], [""97"", ""78""], [""59"", ""4""], [""74"", ""94""], [""67"", ""99""]]",[]
eleventh,second,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/306.txt,"[[""60"", ""42""], [""21"", ""52""], [""87"", ""0""], [""5"", ""73""], [""31"", ""73""], [""54"", ""70""], [""45"", ""23""], [""81"", ""97""], [""33"", ""85""]]",[]
eleventh,second,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/307.txt,"[[""60"", ""42""], [""21"", ""52""], [""87"", ""0""], [""5"", ""73""], [""31"", ""73""], [""54"", ""70""], [""45"", ""23""], [""81"", ""97""], [""33"", ""85""]]",[]
eleventh,second,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/308.txt,"[[""60"", ""56""], [""21"", ""51""], [""87"", ""72""], [""5"", ""38""], [""31"", ""29""], [""54"", ""46""], [""45"", ""61""], [""81"", ""90""], [""33"", ""6""]]",[]
eleventh,second,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/309.txt,"[[""60"", ""42""], [""21"", ""52""], [""87"", ""0""], [""5"", ""73""], [""31"", ""73""], [""54"", ""70""], [""45"", ""23""], [""81"", ""97""], [""33"", ""85""]]",[]
eleventh,second,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/310.txt,"[[""60"", ""None""], [""21"", ""None""], [""87"", ""None""], [""5"", ""None""], [""31"", ""None""], [""54"", ""None""], [""45"", ""None""], [""81"", ""None""], [""33"", ""None""]]",[]
eleventh,second,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/311.txt,"[[""60"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""21"", ""(59, 51, 70, 63, 44, 65, 51, 81, 98, 86, 18, 49)""], [""87"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""5"", ""(98, 38, 42, 19, 20, 19, 23, 36, 3, 66, 56, 68)""], [""31"", ""(75, 29, 64, 32, 89, 17, 44, 88, 42, 75, 91, 50)""], [""54"", ""(96, 46, 87, 72, 10, 58, 9, 84, 93, 80, 48, 61)""], [""45"", ""(89, 61, 41, 18, 15, 32, 57, 50, 36, 30, 43, 4)""], [""81"", ""(97, 90, 57, 2, 3, 16, 77, 63, 8, 8, 41, 4)""], [""33"", ""(99, 6, 74, 40, 26, 38, 35, 61, 80, 59, 67, 21)""]]",[]
eleventh,third,smallest,extract_value,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/312.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,third,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/313.txt,"[[""60"", ""52""], [""21"", ""25""], [""87"", ""59""], [""59"", ""22""], [""31"", ""27""], [""97"", ""73""], [""43"", ""98""], [""39"", ""16""], [""67"", ""47""]]",[]
eleventh,third,smallest,f,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/314.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,third,smallest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/315.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,third,smallest,fibonacci,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/316.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,third,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/317.txt,"[[""60"", ""56""], [""21"", ""84""], [""87"", ""72""], [""59"", ""20""], [""31"", ""89""], [""97"", ""12""], [""43"", ""61""], [""39"", ""63""], [""67"", ""89""]]",[]
eleventh,third,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/318.txt,"[[""60"", ""42""], [""18"", ""49""], [""4"", ""48""], [""5"", ""73""], [""91"", ""50""], [""48"", ""61""], [""51"", ""92""], [""81"", ""97""], [""43"", ""37""]]",[]
eleventh,third,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/319.txt,"[[""60"", ""42""], [""18"", ""49""], [""4"", ""48""], [""5"", ""73""], [""91"", ""50""], [""48"", ""61""], [""51"", ""92""], [""81"", ""97""], [""43"", ""37""]]",[]
eleventh,third,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/320.txt,"[[""60"", ""None""], [""18"", ""None""], [""4"", ""None""], [""5"", ""None""], [""91"", ""None""], [""48"", ""None""], [""51"", ""None""], [""81"", ""None""], [""43"", ""None""]]",[]
eleventh,third,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/321.txt,"[[""60"", ""56""], [""18"", ""51""], [""4"", ""72""], [""5"", ""38""], [""91"", ""29""], [""48"", ""46""], [""51"", ""61""], [""81"", ""90""], [""43"", ""6""]]",[]
eleventh,third,largest,fibonacci,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/322.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
eleventh,third,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/323.txt,"[[""60"", ""56""], [""18"", ""51""], [""4"", ""72""], [""5"", ""38""], [""91"", ""29""], [""48"", ""46""], [""51"", ""61""], [""81"", ""90""], [""43"", ""6""]]",[]
eleventh,twelfth,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/324.txt,"[[""60"", ""56""], [""18"", ""84""], [""87"", ""36""], [""59"", ""3""], [""37"", ""80""], [""65"", ""25""], [""43"", ""77""], [""41"", ""63""], [""76"", ""9""]]",[]
eleventh,twelfth,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/325.txt,"[[""60"", ""52""], [""18"", ""25""], [""87"", ""57""], [""59"", ""12""], [""37"", ""18""], [""65"", ""17""], [""43"", ""41""], [""41"", ""16""], [""76"", ""0""]]",[]
