small_ret,large_ret,default_ret,small_limit,large_limit,input,expected,actual,result,result_emojis,model_input
mouse,large,None,10,15,0,,,p,✅,input/codeparrot/small_or_large/314.txt
mouse,large,None,10,15,10,'None','large',f,❌,input/codeparrot/small_or_large/314.txt
mouse,large,None,10,15,100,'large',None,f,❌,input/codeparrot/small_or_large/314.txt
mouse,large,None,10,15,1000,'large',None,f,❌,input/codeparrot/small_or_large/314.txt
mouse,large,None,10,15,2000,'large',None,f,❌,input/codeparrot/small_or_large/314.txt
mouse,large,None,10,15,1000000,'large',None,f,❌,input/codeparrot/small_or_large/314.txt
mouse,large,None,10,2000,-100,,,p,✅,input/codeparrot/small_or_large/315.txt
mouse,large,None,10,2000,-1,,,p,✅,input/codeparrot/small_or_large/315.txt
mouse,large,None,10,2000,0,,,p,✅,input/codeparrot/small_or_large/315.txt
mouse,large,None,10,2000,10,'None','large',f,❌,input/codeparrot/small_or_large/315.txt
mouse,large,None,10,2000,100,'None','large',f,❌,input/codeparrot/small_or_large/315.txt
mouse,large,None,10,2000,1000,'None','large',f,❌,input/codeparrot/small_or_large/315.txt
mouse,large,None,10,2000,2000,'large',None,f,❌,input/codeparrot/small_or_large/315.txt
mouse,large,None,10,2000,1000000,'large',None,f,❌,input/codeparrot/small_or_large/315.txt
mouse,large,None,1000,2000,-100,,,p,✅,input/codeparrot/small_or_large/319.txt
mouse,large,None,1000,2000,-1,,,p,✅,input/codeparrot/small_or_large/319.txt
mouse,large,None,1000,2000,0,,,p,✅,input/codeparrot/small_or_large/319.txt
mouse,large,None,1000,2000,10,,,p,✅,input/codeparrot/small_or_large/319.txt
mouse,large,None,1000,2000,100,,,p,✅,input/codeparrot/small_or_large/319.txt
mouse,large,None,1000,2000,1000,'None','large',f,❌,input/codeparrot/small_or_large/319.txt
mouse,large,None,1000,2000,2000,'large',None,f,❌,input/codeparrot/small_or_large/319.txt
mouse,large,None,1000,2000,1000000,'large',None,f,❌,input/codeparrot/small_or_large/319.txt
mouse,large,neither,-100,-1,-100,'neither','large',f,❌,input/codeparrot/small_or_large/320.txt
mouse,large,neither,-100,-1,-1,'large','small',f,❌,input/codeparrot/small_or_large/320.txt
mouse,large,neither,-100,-1,0,'large','small',f,❌,input/codeparrot/small_or_large/320.txt
mouse,large,neither,-100,-1,10,'large','small',f,❌,input/codeparrot/small_or_large/320.txt
mouse,large,neither,-100,-1,100,'large','small',f,❌,input/codeparrot/small_or_large/320.txt
mouse,large,neither,-100,-1,1000,'large','small',f,❌,input/codeparrot/small_or_large/320.txt
mouse,large,neither,-100,-1,2000,'large','small',f,❌,input/codeparrot/small_or_large/320.txt
mouse,large,neither,-100,-1,1000000,'large','small',f,❌,input/codeparrot/small_or_large/320.txt
mouse,large,neither,-100,2,-100,'neither','large',f,❌,input/codeparrot/small_or_large/321.txt
mouse,large,neither,-100,2,-1,'neither','large',f,❌,input/codeparrot/small_or_large/321.txt
mouse,large,neither,-100,2,0,'neither','large',f,❌,input/codeparrot/small_or_large/321.txt
mouse,large,neither,-100,2,10,'large','small',f,❌,input/codeparrot/small_or_large/321.txt
mouse,large,neither,-100,2,100,'large','small',f,❌,input/codeparrot/small_or_large/321.txt
mouse,large,neither,-100,2,1000,'large','small',f,❌,input/codeparrot/small_or_large/321.txt
mouse,large,neither,-100,2,2000,'large','small',f,❌,input/codeparrot/small_or_large/321.txt
mouse,large,neither,-100,2,1000000,'large','small',f,❌,input/codeparrot/small_or_large/321.txt
mouse,large,neither,-100,15,-100,'neither','large',f,❌,input/codeparrot/small_or_large/322.txt
mouse,large,neither,-100,15,-1,'neither','large',f,❌,input/codeparrot/small_or_large/322.txt
mouse,large,neither,-100,15,0,'neither','large',f,❌,input/codeparrot/small_or_large/322.txt
mouse,large,neither,-100,15,10,'neither','large',f,❌,input/codeparrot/small_or_large/322.txt
mouse,large,neither,-100,15,100,'large','mouse',f,❌,input/codeparrot/small_or_large/322.txt
mouse,large,neither,-100,15,1000,'large','mouse',f,❌,input/codeparrot/small_or_large/322.txt
mouse,large,neither,-100,15,2000,'large','mouse',f,❌,input/codeparrot/small_or_large/322.txt
mouse,large,neither,-100,15,1000000,'large','mouse',f,❌,input/codeparrot/small_or_large/322.txt
mouse,large,neither,-100,2000,-100,'neither','large',f,❌,input/codeparrot/small_or_large/323.txt
mouse,large,neither,-100,2000,-1,'neither','large',f,❌,input/codeparrot/small_or_large/323.txt
mouse,large,neither,-100,2000,0,'neither','large',f,❌,input/codeparrot/small_or_large/323.txt
mouse,large,neither,-100,2000,10,'neither','large',f,❌,input/codeparrot/small_or_large/323.txt
mouse,large,neither,-100,2000,100,'neither','large',f,❌,input/codeparrot/small_or_large/323.txt
mouse,large,neither,-100,2000,1000,'neither','large',f,❌,input/codeparrot/small_or_large/323.txt
mouse,large,neither,-100,2000,2000,'large','small',f,❌,input/codeparrot/small_or_large/323.txt
mouse,large,neither,-100,2000,1000000,'large','small',f,❌,input/codeparrot/small_or_large/323.txt
mouse,large,neither,2,15,-100,,,p,✅,input/codeparrot/small_or_large/326.txt
mouse,large,neither,2,15,-1,,,p,✅,input/codeparrot/small_or_large/326.txt
mouse,large,neither,2,15,0,,,p,✅,input/codeparrot/small_or_large/326.txt
mouse,large,neither,2,15,10,'neither','large',f,❌,input/codeparrot/small_or_large/326.txt
mouse,large,neither,2,15,100,'large','mouse',f,❌,input/codeparrot/small_or_large/326.txt
mouse,large,neither,2,15,1000,'large','mouse',f,❌,input/codeparrot/small_or_large/326.txt
mouse,large,neither,2,15,2000,'large','mouse',f,❌,input/codeparrot/small_or_large/326.txt
mouse,large,neither,2,15,1000000,'large','mouse',f,❌,input/codeparrot/small_or_large/326.txt
mouse,large,neither,2,2000,-100,,,p,✅,input/codeparrot/small_or_large/327.txt
mouse,large,neither,2,2000,-1,,,p,✅,input/codeparrot/small_or_large/327.txt
mouse,large,neither,2,2000,0,,,p,✅,input/codeparrot/small_or_large/327.txt
mouse,large,neither,2,2000,10,'neither','large',f,❌,input/codeparrot/small_or_large/327.txt
mouse,large,neither,2,2000,100,'neither','large',f,❌,input/codeparrot/small_or_large/327.txt
mouse,large,neither,2,2000,1000,'neither','large',f,❌,input/codeparrot/small_or_large/327.txt
mouse,large,neither,2,2000,2000,'large','small',f,❌,input/codeparrot/small_or_large/327.txt
mouse,large,neither,2,2000,1000000,'large','small',f,❌,input/codeparrot/small_or_large/327.txt
mouse,large,neither,10,15,-100,,,p,✅,input/codeparrot/small_or_large/330.txt
mouse,large,neither,10,15,-1,,,p,✅,input/codeparrot/small_or_large/330.txt
mouse,large,neither,10,15,0,,,p,✅,input/codeparrot/small_or_large/330.txt
mouse,large,neither,10,15,10,'neither','large',f,❌,input/codeparrot/small_or_large/330.txt
mouse,large,neither,10,15,100,'large','mouse',f,❌,input/codeparrot/small_or_large/330.txt
mouse,large,neither,10,15,1000,'large','mouse',f,❌,input/codeparrot/small_or_large/330.txt
mouse,large,neither,10,15,2000,'large','mouse',f,❌,input/codeparrot/small_or_large/330.txt
mouse,large,neither,10,15,1000000,'large','mouse',f,❌,input/codeparrot/small_or_large/330.txt
mouse,large,neither,10,2000,-100,,,p,✅,input/codeparrot/small_or_large/331.txt
mouse,large,neither,10,2000,-1,,,p,✅,input/codeparrot/small_or_large/331.txt
mouse,large,neither,10,2000,0,,,p,✅,input/codeparrot/small_or_large/331.txt
mouse,large,neither,10,2000,10,'neither','large',f,❌,input/codeparrot/small_or_large/331.txt
mouse,large,neither,10,2000,100,'neither','large',f,❌,input/codeparrot/small_or_large/331.txt
mouse,large,neither,10,2000,1000,'neither','large',f,❌,input/codeparrot/small_or_large/331.txt
mouse,large,neither,10,2000,2000,'large','small',f,❌,input/codeparrot/small_or_large/331.txt
mouse,large,neither,10,2000,1000000,'large','small',f,❌,input/codeparrot/small_or_large/331.txt
mouse,large,neither,1000,2000,-100,,,p,✅,input/codeparrot/small_or_large/335.txt
mouse,large,neither,1000,2000,-1,,,p,✅,input/codeparrot/small_or_large/335.txt
mouse,large,neither,1000,2000,0,,,p,✅,input/codeparrot/small_or_large/335.txt
mouse,large,neither,1000,2000,10,,,p,✅,input/codeparrot/small_or_large/335.txt
mouse,large,neither,1000,2000,100,,,p,✅,input/codeparrot/small_or_large/335.txt
mouse,large,neither,1000,2000,1000,'neither','large',f,❌,input/codeparrot/small_or_large/335.txt
mouse,large,neither,1000,2000,2000,'large','small',f,❌,input/codeparrot/small_or_large/335.txt
mouse,large,neither,1000,2000,1000000,'large','small',f,❌,input/codeparrot/small_or_large/335.txt
mouse,small,,-100,-1,-100,None,'small',f,❌,input/codeparrot/small_or_large/336.txt
mouse,small,,-100,-1,-1,'small',None,f,❌,input/codeparrot/small_or_large/336.txt
mouse,small,,-100,-1,0,'small',None,f,❌,input/codeparrot/small_or_large/336.txt
mouse,small,,-100,-1,10,'small',None,f,❌,input/codeparrot/small_or_large/336.txt
mouse,small,,-100,-1,100,'small',None,f,❌,input/codeparrot/small_or_large/336.txt
mouse,small,,-100,-1,1000,'small',None,f,❌,input/codeparrot/small_or_large/336.txt
mouse,small,,-100,-1,2000,'small',None,f,❌,input/codeparrot/small_or_large/336.txt
mouse,small,,-100,-1,1000000,'small',None,f,❌,input/codeparrot/small_or_large/336.txt
mouse,small,,-100,2,-100,None,'small',f,❌,input/codeparrot/small_or_large/337.txt
mouse,small,,-100,2,-1,None,'small',f,❌,input/codeparrot/small_or_large/337.txt
mouse,small,,-100,2,0,None,'small',f,❌,input/codeparrot/small_or_large/337.txt
mouse,small,,-100,2,10,'small',None,f,❌,input/codeparrot/small_or_large/337.txt
mouse,small,,-100,2,100,'small',None,f,❌,input/codeparrot/small_or_large/337.txt
mouse,small,,-100,2,1000,'small',None,f,❌,input/codeparrot/small_or_large/337.txt
mouse,small,,-100,2,2000,'small',None,f,❌,input/codeparrot/small_or_large/337.txt
mouse,small,,-100,2,1000000,'small',None,f,❌,input/codeparrot/small_or_large/337.txt
mouse,small,,-100,15,-100,None,'small',f,❌,input/codeparrot/small_or_large/338.txt
mouse,small,,-100,15,-1,None,'small',f,❌,input/codeparrot/small_or_large/338.txt
mouse,small,,-100,15,0,None,'small',f,❌,input/codeparrot/small_or_large/338.txt
mouse,small,,-100,15,10,None,'small',f,❌,input/codeparrot/small_or_large/338.txt
mouse,small,,-100,15,100,'small',None,f,❌,input/codeparrot/small_or_large/338.txt
mouse,small,,-100,15,1000,'small',None,f,❌,input/codeparrot/small_or_large/338.txt
mouse,small,,-100,15,2000,'small',None,f,❌,input/codeparrot/small_or_large/338.txt
mouse,small,,-100,15,1000000,'small',None,f,❌,input/codeparrot/small_or_large/338.txt
mouse,small,,-100,2000,-100,None,'small',f,❌,input/codeparrot/small_or_large/339.txt
mouse,small,,-100,2000,-1,None,'small',f,❌,input/codeparrot/small_or_large/339.txt
mouse,small,,-100,2000,0,None,'small',f,❌,input/codeparrot/small_or_large/339.txt
mouse,small,,-100,2000,10,None,'small',f,❌,input/codeparrot/small_or_large/339.txt
mouse,small,,-100,2000,100,None,'small',f,❌,input/codeparrot/small_or_large/339.txt
mouse,small,,-100,2000,1000,None,'small',f,❌,input/codeparrot/small_or_large/339.txt
mouse,small,,-100,2000,2000,'small',None,f,❌,input/codeparrot/small_or_large/339.txt
mouse,small,,-100,2000,1000000,'small',None,f,❌,input/codeparrot/small_or_large/339.txt
mouse,small,,2,15,-100,,,p,✅,input/codeparrot/small_or_large/342.txt
mouse,small,,2,15,-1,,,p,✅,input/codeparrot/small_or_large/342.txt
mouse,small,,2,15,0,,,p,✅,input/codeparrot/small_or_large/342.txt
mouse,small,,2,15,10,None,'small',f,❌,input/codeparrot/small_or_large/342.txt
mouse,small,,2,15,100,'small',None,f,❌,input/codeparrot/small_or_large/342.txt
mouse,small,,2,15,1000,'small',None,f,❌,input/codeparrot/small_or_large/342.txt
mouse,small,,2,15,2000,'small',None,f,❌,input/codeparrot/small_or_large/342.txt
mouse,small,,2,15,1000000,'small',None,f,❌,input/codeparrot/small_or_large/342.txt
mouse,small,,2,2000,-100,,,p,✅,input/codeparrot/small_or_large/343.txt
mouse,small,,2,2000,-1,,,p,✅,input/codeparrot/small_or_large/343.txt
mouse,small,,2,2000,0,,,p,✅,input/codeparrot/small_or_large/343.txt
mouse,small,,2,2000,10,None,'small',f,❌,input/codeparrot/small_or_large/343.txt
mouse,small,,2,2000,100,None,'small',f,❌,input/codeparrot/small_or_large/343.txt
mouse,small,,2,2000,1000,None,'small',f,❌,input/codeparrot/small_or_large/343.txt
mouse,small,,2,2000,2000,'small',None,f,❌,input/codeparrot/small_or_large/343.txt
mouse,small,,2,2000,1000000,'small',None,f,❌,input/codeparrot/small_or_large/343.txt
mouse,small,,10,15,-100,,,p,✅,input/codeparrot/small_or_large/346.txt
mouse,small,,10,15,-1,,,p,✅,input/codeparrot/small_or_large/346.txt
mouse,small,,10,15,0,,,p,✅,input/codeparrot/small_or_large/346.txt
mouse,small,,10,15,10,None,'small',f,❌,input/codeparrot/small_or_large/346.txt
mouse,small,,10,15,100,'small',None,f,❌,input/codeparrot/small_or_large/346.txt
mouse,small,,10,15,1000,'small',None,f,❌,input/codeparrot/small_or_large/346.txt
mouse,small,,10,15,2000,'small',None,f,❌,input/codeparrot/small_or_large/346.txt
mouse,small,,10,15,1000000,'small',None,f,❌,input/codeparrot/small_or_large/346.txt
mouse,small,,10,2000,-100,,,p,✅,input/codeparrot/small_or_large/347.txt
mouse,small,,10,2000,-1,,,p,✅,input/codeparrot/small_or_large/347.txt
mouse,small,,10,2000,0,,,p,✅,input/codeparrot/small_or_large/347.txt
mouse,small,,10,2000,10,None,'small',f,❌,input/codeparrot/small_or_large/347.txt
mouse,small,,10,2000,100,None,'small',f,❌,input/codeparrot/small_or_large/347.txt
mouse,small,,10,2000,1000,None,'small',f,❌,input/codeparrot/small_or_large/347.txt
mouse,small,,10,2000,2000,'small',None,f,❌,input/codeparrot/small_or_large/347.txt
mouse,small,,10,2000,1000000,'small',None,f,❌,input/codeparrot/small_or_large/347.txt
mouse,small,,1000,2000,-100,,,p,✅,input/codeparrot/small_or_large/351.txt
mouse,small,,1000,2000,-1,,,p,✅,input/codeparrot/small_or_large/351.txt
mouse,small,,1000,2000,0,,,p,✅,input/codeparrot/small_or_large/351.txt
mouse,small,,1000,2000,10,,,p,✅,input/codeparrot/small_or_large/351.txt
mouse,small,,1000,2000,100,,,p,✅,input/codeparrot/small_or_large/351.txt
mouse,small,,1000,2000,1000,None,'small',f,❌,input/codeparrot/small_or_large/351.txt
mouse,small,,1000,2000,2000,'small',None,f,❌,input/codeparrot/small_or_large/351.txt
mouse,small,,1000,2000,1000000,'small',None,f,❌,input/codeparrot/small_or_large/351.txt
mouse,small,None,-100,-1,-100,'None','small',f,❌,input/codeparrot/small_or_large/352.txt
mouse,small,None,-100,-1,-1,'small',None,f,❌,input/codeparrot/small_or_large/352.txt
mouse,small,None,-100,-1,0,'small',None,f,❌,input/codeparrot/small_or_large/352.txt
mouse,small,None,-100,-1,10,'small',None,f,❌,input/codeparrot/small_or_large/352.txt
mouse,small,None,-100,-1,100,'small',None,f,❌,input/codeparrot/small_or_large/352.txt
mouse,small,None,-100,-1,1000,'small',None,f,❌,input/codeparrot/small_or_large/352.txt
mouse,small,None,-100,-1,2000,'small',None,f,❌,input/codeparrot/small_or_large/352.txt
mouse,small,None,-100,-1,1000000,'small',None,f,❌,input/codeparrot/small_or_large/352.txt
mouse,small,None,-100,2,-100,'None','small',f,❌,input/codeparrot/small_or_large/353.txt
mouse,small,None,-100,2,-1,'None','small',f,❌,input/codeparrot/small_or_large/353.txt
mouse,small,None,-100,2,0,'None','small',f,❌,input/codeparrot/small_or_large/353.txt
mouse,small,None,-100,2,10,'small',None,f,❌,input/codeparrot/small_or_large/353.txt
mouse,small,None,-100,2,100,'small',None,f,❌,input/codeparrot/small_or_large/353.txt
mouse,small,None,-100,2,1000,'small',None,f,❌,input/codeparrot/small_or_large/353.txt
mouse,small,None,-100,2,2000,'small',None,f,❌,input/codeparrot/small_or_large/353.txt
mouse,small,None,-100,2,1000000,'small',None,f,❌,input/codeparrot/small_or_large/353.txt
mouse,small,None,-100,15,-100,'None','small',f,❌,input/codeparrot/small_or_large/354.txt
mouse,small,None,-100,15,-1,'None','small',f,❌,input/codeparrot/small_or_large/354.txt
mouse,small,None,-100,15,0,'None','small',f,❌,input/codeparrot/small_or_large/354.txt
mouse,small,None,-100,15,10,'None','small',f,❌,input/codeparrot/small_or_large/354.txt
mouse,small,None,-100,15,100,'small',None,f,❌,input/codeparrot/small_or_large/354.txt
mouse,small,None,-100,15,1000,'small',None,f,❌,input/codeparrot/small_or_large/354.txt
mouse,small,None,-100,15,2000,'small',None,f,❌,input/codeparrot/small_or_large/354.txt
mouse,small,None,-100,15,1000000,'small',None,f,❌,input/codeparrot/small_or_large/354.txt
mouse,small,None,-100,2000,-100,'None','small',f,❌,input/codeparrot/small_or_large/355.txt
mouse,small,None,-100,2000,-1,'None','small',f,❌,input/codeparrot/small_or_large/355.txt
mouse,small,None,-100,2000,0,'None','small',f,❌,input/codeparrot/small_or_large/355.txt
mouse,small,None,-100,2000,10,'None','small',f,❌,input/codeparrot/small_or_large/355.txt
mouse,small,None,-100,2000,100,'None','small',f,❌,input/codeparrot/small_or_large/355.txt
mouse,small,None,-100,2000,1000,'None','small',f,❌,input/codeparrot/small_or_large/355.txt
mouse,small,None,-100,2000,2000,'small',None,f,❌,input/codeparrot/small_or_large/355.txt
mouse,small,None,-100,2000,1000000,'small',None,f,❌,input/codeparrot/small_or_large/355.txt
mouse,small,None,2,15,-100,,,p,✅,input/codeparrot/small_or_large/358.txt
mouse,small,None,2,15,-1,,,p,✅,input/codeparrot/small_or_large/358.txt
mouse,small,None,2,15,0,,,p,✅,input/codeparrot/small_or_large/358.txt
mouse,small,None,2,15,10,'None','small',f,❌,input/codeparrot/small_or_large/358.txt
mouse,small,None,2,15,100,'small',None,f,❌,input/codeparrot/small_or_large/358.txt
mouse,small,None,2,15,1000,'small',None,f,❌,input/codeparrot/small_or_large/358.txt
mouse,small,None,2,15,2000,'small',None,f,❌,input/codeparrot/small_or_large/358.txt
mouse,small,None,2,15,1000000,'small',None,f,❌,input/codeparrot/small_or_large/358.txt
mouse,small,None,2,2000,-100,,,p,✅,input/codeparrot/small_or_large/359.txt
mouse,small,None,2,2000,-1,,,p,✅,input/codeparrot/small_or_large/359.txt
mouse,small,None,2,2000,0,,,p,✅,input/codeparrot/small_or_large/359.txt
mouse,small,None,2,2000,10,'None','small',f,❌,input/codeparrot/small_or_large/359.txt
mouse,small,None,2,2000,100,'None','small',f,❌,input/codeparrot/small_or_large/359.txt
mouse,small,None,2,2000,1000,'None','small',f,❌,input/codeparrot/small_or_large/359.txt
mouse,small,None,2,2000,2000,'small',None,f,❌,input/codeparrot/small_or_large/359.txt
mouse,small,None,2,2000,1000000,'small',None,f,❌,input/codeparrot/small_or_large/359.txt
mouse,small,None,10,15,-100,,,p,✅,input/codeparrot/small_or_large/362.txt
mouse,small,None,10,15,-1,,,p,✅,input/codeparrot/small_or_large/362.txt
mouse,small,None,10,15,0,,,p,✅,input/codeparrot/small_or_large/362.txt
mouse,small,None,10,15,10,'None','small',f,❌,input/codeparrot/small_or_large/362.txt
mouse,small,None,10,15,100,'small',None,f,❌,input/codeparrot/small_or_large/362.txt
mouse,small,None,10,15,1000,'small',None,f,❌,input/codeparrot/small_or_large/362.txt
mouse,small,None,10,15,2000,'small',None,f,❌,input/codeparrot/small_or_large/362.txt
mouse,small,None,10,15,1000000,'small',None,f,❌,input/codeparrot/small_or_large/362.txt
mouse,small,None,10,2000,-100,,,p,✅,input/codeparrot/small_or_large/363.txt
mouse,small,None,10,2000,-1,,,p,✅,input/codeparrot/small_or_large/363.txt
mouse,small,None,10,2000,0,,,p,✅,input/codeparrot/small_or_large/363.txt
mouse,small,None,10,2000,10,'None','small',f,❌,input/codeparrot/small_or_large/363.txt
mouse,small,None,10,2000,100,'None','small',f,❌,input/codeparrot/small_or_large/363.txt
mouse,small,None,10,2000,1000,'None','small',f,❌,input/codeparrot/small_or_large/363.txt
mouse,small,None,10,2000,2000,'small',None,f,❌,input/codeparrot/small_or_large/363.txt
mouse,small,None,10,2000,1000000,'small',None,f,❌,input/codeparrot/small_or_large/363.txt
mouse,small,None,1000,2000,-100,,,p,✅,input/codeparrot/small_or_large/367.txt
mouse,small,None,1000,2000,-1,,,p,✅,input/codeparrot/small_or_large/367.txt
mouse,small,None,1000,2000,0,,,p,✅,input/codeparrot/small_or_large/367.txt
mouse,small,None,1000,2000,10,,,p,✅,input/codeparrot/small_or_large/367.txt
mouse,small,None,1000,2000,100,,,p,✅,input/codeparrot/small_or_large/367.txt
mouse,small,None,1000,2000,1000,'None','small',f,❌,input/codeparrot/small_or_large/367.txt
mouse,small,None,1000,2000,2000,'small',None,f,❌,input/codeparrot/small_or_large/367.txt
mouse,small,None,1000,2000,1000000,'small',None,f,❌,input/codeparrot/small_or_large/367.txt
mouse,small,neither,-100,-1,-100,'neither','small',f,❌,input/codeparrot/small_or_large/368.txt
mouse,small,neither,-100,-1,-1,'small','large',f,❌,input/codeparrot/small_or_large/368.txt
mouse,small,neither,-100,-1,0,'small','large',f,❌,input/codeparrot/small_or_large/368.txt
mouse,small,neither,-100,-1,10,'small','large',f,❌,input/codeparrot/small_or_large/368.txt
mouse,small,neither,-100,-1,100,'small','large',f,❌,input/codeparrot/small_or_large/368.txt
mouse,small,neither,-100,-1,1000,'small','large',f,❌,input/codeparrot/small_or_large/368.txt
mouse,small,neither,-100,-1,2000,'small','large',f,❌,input/codeparrot/small_or_large/368.txt
mouse,small,neither,-100,-1,1000000,'small','large',f,❌,input/codeparrot/small_or_large/368.txt
mouse,small,neither,-100,2,-100,'neither','small',f,❌,input/codeparrot/small_or_large/369.txt
mouse,small,neither,-100,2,-1,'neither','small',f,❌,input/codeparrot/small_or_large/369.txt
mouse,small,neither,-100,2,0,'neither','small',f,❌,input/codeparrot/small_or_large/369.txt
mouse,small,neither,-100,2,10,'small','large',f,❌,input/codeparrot/small_or_large/369.txt
mouse,small,neither,-100,2,100,'small','large',f,❌,input/codeparrot/small_or_large/369.txt
mouse,small,neither,-100,2,1000,'small','large',f,❌,input/codeparrot/small_or_large/369.txt
mouse,small,neither,-100,2,2000,'small','large',f,❌,input/codeparrot/small_or_large/369.txt
mouse,small,neither,-100,2,1000000,'small','large',f,❌,input/codeparrot/small_or_large/369.txt
mouse,small,neither,-100,15,-100,'neither','small',f,❌,input/codeparrot/small_or_large/370.txt
mouse,small,neither,-100,15,-1,'neither','small',f,❌,input/codeparrot/small_or_large/370.txt
mouse,small,neither,-100,15,0,'neither','small',f,❌,input/codeparrot/small_or_large/370.txt
mouse,small,neither,-100,15,10,'neither','small',f,❌,input/codeparrot/small_or_large/370.txt
mouse,small,neither,-100,15,100,'small','large',f,❌,input/codeparrot/small_or_large/370.txt
mouse,small,neither,-100,15,1000,'small','large',f,❌,input/codeparrot/small_or_large/370.txt
mouse,small,neither,-100,15,2000,'small','large',f,❌,input/codeparrot/small_or_large/370.txt
mouse,small,neither,-100,15,1000000,'small','large',f,❌,input/codeparrot/small_or_large/370.txt
mouse,small,neither,-100,2000,-100,'neither','small',f,❌,input/codeparrot/small_or_large/371.txt
mouse,small,neither,-100,2000,-1,'neither','small',f,❌,input/codeparrot/small_or_large/371.txt
mouse,small,neither,-100,2000,0,'neither','small',f,❌,input/codeparrot/small_or_large/371.txt
mouse,small,neither,-100,2000,10,'neither','small',f,❌,input/codeparrot/small_or_large/371.txt
mouse,small,neither,-100,2000,100,'neither','small',f,❌,input/codeparrot/small_or_large/371.txt
mouse,small,neither,-100,2000,1000,'neither','small',f,❌,input/codeparrot/small_or_large/371.txt
mouse,small,neither,-100,2000,2000,'small','large',f,❌,input/codeparrot/small_or_large/371.txt
mouse,small,neither,-100,2000,1000000,'small','large',f,❌,input/codeparrot/small_or_large/371.txt
mouse,small,neither,2,15,-100,,,p,✅,input/codeparrot/small_or_large/374.txt
mouse,small,neither,2,15,-1,,,p,✅,input/codeparrot/small_or_large/374.txt
mouse,small,neither,2,15,0,,,p,✅,input/codeparrot/small_or_large/374.txt
mouse,small,neither,2,15,10,'neither','small',f,❌,input/codeparrot/small_or_large/374.txt
mouse,small,neither,2,15,100,'small','large',f,❌,input/codeparrot/small_or_large/374.txt
mouse,small,neither,2,15,1000,'small','large',f,❌,input/codeparrot/small_or_large/374.txt
mouse,small,neither,2,15,2000,'small','large',f,❌,input/codeparrot/small_or_large/374.txt
mouse,small,neither,2,15,1000000,'small','large',f,❌,input/codeparrot/small_or_large/374.txt
mouse,small,neither,2,2000,-100,,,p,✅,input/codeparrot/small_or_large/375.txt
mouse,small,neither,2,2000,-1,,,p,✅,input/codeparrot/small_or_large/375.txt
mouse,small,neither,2,2000,0,,,p,✅,input/codeparrot/small_or_large/375.txt
mouse,small,neither,2,2000,10,'neither','small',f,❌,input/codeparrot/small_or_large/375.txt
mouse,small,neither,2,2000,100,'neither','small',f,❌,input/codeparrot/small_or_large/375.txt
mouse,small,neither,2,2000,1000,'neither','small',f,❌,input/codeparrot/small_or_large/375.txt
mouse,small,neither,2,2000,2000,'small','large',f,❌,input/codeparrot/small_or_large/375.txt
mouse,small,neither,2,2000,1000000,'small','large',f,❌,input/codeparrot/small_or_large/375.txt
mouse,small,neither,10,15,-100,,,p,✅,input/codeparrot/small_or_large/378.txt
mouse,small,neither,10,15,-1,,,p,✅,input/codeparrot/small_or_large/378.txt
mouse,small,neither,10,15,0,,,p,✅,input/codeparrot/small_or_large/378.txt
mouse,small,neither,10,15,10,'neither','small',f,❌,input/codeparrot/small_or_large/378.txt
mouse,small,neither,10,15,100,'small','large',f,❌,input/codeparrot/small_or_large/378.txt
mouse,small,neither,10,15,1000,'small','large',f,❌,input/codeparrot/small_or_large/378.txt
mouse,small,neither,10,15,2000,'small','large',f,❌,input/codeparrot/small_or_large/378.txt
mouse,small,neither,10,15,1000000,'small','large',f,❌,input/codeparrot/small_or_large/378.txt
mouse,small,neither,10,2000,-100,,,p,✅,input/codeparrot/small_or_large/379.txt
mouse,small,neither,10,2000,-1,,,p,✅,input/codeparrot/small_or_large/379.txt
mouse,small,neither,10,2000,0,,,p,✅,input/codeparrot/small_or_large/379.txt
mouse,small,neither,10,2000,10,'neither','small',f,❌,input/codeparrot/small_or_large/379.txt
mouse,small,neither,10,2000,100,'neither','small',f,❌,input/codeparrot/small_or_large/379.txt
mouse,small,neither,10,2000,1000,'neither','small',f,❌,input/codeparrot/small_or_large/379.txt
mouse,small,neither,10,2000,2000,'small','large',f,❌,input/codeparrot/small_or_large/379.txt
mouse,small,neither,10,2000,1000000,'small','large',f,❌,input/codeparrot/small_or_large/379.txt
mouse,small,neither,1000,2000,-100,,,p,✅,input/codeparrot/small_or_large/383.txt
mouse,small,neither,1000,2000,-1,,,p,✅,input/codeparrot/small_or_large/383.txt
mouse,small,neither,1000,2000,0,,,p,✅,input/codeparrot/small_or_large/383.txt
mouse,small,neither,1000,2000,10,,,p,✅,input/codeparrot/small_or_large/383.txt
mouse,small,neither,1000,2000,100,,,p,✅,input/codeparrot/small_or_large/383.txt
mouse,small,neither,1000,2000,1000,'neither','small',f,❌,input/codeparrot/small_or_large/383.txt
mouse,small,neither,1000,2000,2000,'small','large',f,❌,input/codeparrot/small_or_large/383.txt
mouse,small,neither,1000,2000,1000000,'small','large',f,❌,input/codeparrot/small_or_large/383.txt
mouse,house,,-100,-1,-100,None,'house',f,❌,input/codeparrot/small_or_large/384.txt
mouse,house,,-100,-1,-1,'house',None,f,❌,input/codeparrot/small_or_large/384.txt
mouse,house,,-100,-1,0,'house',None,f,❌,input/codeparrot/small_or_large/384.txt
