var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,input,result,result_emojis,model_input,expected,actual
b,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/3853.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/3853.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/3853.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/3855.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/3855.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/3855.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/3855.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/3855.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/3855.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/3947.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/3947.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/3947.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/3947.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/3947.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/3947.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/3949.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/3949.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/3949.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/3949.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/3949.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/3949.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/3953.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/3953.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/3953.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/3953.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/3953.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/3953.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/3957.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/3957.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/3957.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/3957.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/3957.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/3957.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/3961.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/3961.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/3961.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/3961.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/3961.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/3961.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/3963.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/3963.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/3963.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/3963.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/3963.txt,,
b,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/3963.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/4055.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/4055.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/4055.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/4055.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/4055.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/4055.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4057.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4057.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4057.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4057.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4057.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4057.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,"[3, 5]",f,❌,input/codeparrot/arithmetic/4061.txt,"(15, -2, 8)",10
b,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,"[7, 10]",f,❌,input/codeparrot/arithmetic/4061.txt,"(70, -3, 17)",60
b,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,"[0, 0]",f,❌,input/codeparrot/arithmetic/4061.txt,"(0, 0, 0)",0
b,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,"[1, 0]",f,❌,input/codeparrot/arithmetic/4061.txt,"(0, 1, 1)",0
b,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,"[0, 1]",f,❌,input/codeparrot/arithmetic/4061.txt,"(0, -1, 1)",-1
b,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,"[100, 20]",f,❌,input/codeparrot/arithmetic/4061.txt,"(2000, 80, 120)",1980
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[3, 5]",f,❌,input/codeparrot/arithmetic/4065.txt,"(8, -2, 15)",10
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[7, 10]",f,❌,input/codeparrot/arithmetic/4065.txt,"(17, -3, 70)",60
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[0, 0]",f,❌,input/codeparrot/arithmetic/4065.txt,"(0, 0, 0)",0
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[1, 0]",f,❌,input/codeparrot/arithmetic/4065.txt,"(1, 1, 0)",0
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[0, 1]",f,❌,input/codeparrot/arithmetic/4065.txt,"(1, -1, 0)",-1
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[100, 20]",f,❌,input/codeparrot/arithmetic/4065.txt,"(120, 80, 2000)",1980
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/4071.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/4071.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/4071.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/4071.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/4071.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/4071.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/4163.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/4163.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/4163.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/4163.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/4163.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/4163.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4165.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4165.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4165.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4165.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4165.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4165.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/4169.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/4169.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/4169.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/4169.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/4169.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/4169.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/4173.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/4173.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/4173.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/4173.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/4173.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/4173.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/4179.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/4179.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/4179.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/4179.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/4179.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/4179.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/4217.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/4217.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/4217.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/4217.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/4217.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/4217.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4219.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4219.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4219.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4219.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4219.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4219.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/4223.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/4223.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/4223.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/4223.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/4223.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/4223.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4231.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4231.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4231.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4231.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4231.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4231.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/4233.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/4233.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/4233.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/4233.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/4233.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/4233.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4516.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4516.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4516.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4516.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4516.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4516.txt,,
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[3, 5]",f,❌,input/codeparrot/arithmetic/4520.txt,"(-2, 8, 15)",0
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[7, 10]",f,❌,input/codeparrot/arithmetic/4520.txt,"(-3, 17, 70)",1
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[0, 0]",f,❌,input/codeparrot/arithmetic/4520.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[1, 0]",f,❌,input/codeparrot/arithmetic/4520.txt,"(1, 1, 0)",1
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[0, 1]",f,❌,input/codeparrot/arithmetic/4520.txt,"(-1, 1, 0)",1
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[100, 20]",f,❌,input/codeparrot/arithmetic/4520.txt,"(80, 120, 2000)",0
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[3, 5]",f,❌,input/codeparrot/arithmetic/4524.txt,"(-2, 15, 8)",0
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[7, 10]",f,❌,input/codeparrot/arithmetic/4524.txt,"(-3, 70, 17)",1
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[0, 0]",f,❌,input/codeparrot/arithmetic/4524.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[1, 0]",f,❌,input/codeparrot/arithmetic/4524.txt,"(1, 0, 1)",1
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[0, 1]",f,❌,input/codeparrot/arithmetic/4524.txt,"(-1, 0, 1)",1
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[100, 20]",f,❌,input/codeparrot/arithmetic/4524.txt,"(80, 2000, 120)",0
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/4568.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/4568.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/4568.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/4568.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/4568.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/4568.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[3, 5]",f,❌,input/codeparrot/arithmetic/4570.txt,"(8, -2, 15)",1
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[7, 10]",f,❌,input/codeparrot/arithmetic/4570.txt,"(17, -3, 70)",0
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[0, 0]",f,❌,input/codeparrot/arithmetic/4570.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[1, 0]",f,❌,input/codeparrot/arithmetic/4570.txt,"(1, 1, 0)",0
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[0, 1]",f,❌,input/codeparrot/arithmetic/4570.txt,"(1, -1, 0)",0
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[100, 20]",f,❌,input/codeparrot/arithmetic/4570.txt,"(120, 80, 2000)",0
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[3, 5]",f,❌,input/codeparrot/arithmetic/4574.txt,"(-2, 15, 8)",0
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[7, 10]",f,❌,input/codeparrot/arithmetic/4574.txt,"(-3, 70, 17)",1
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[0, 0]",f,❌,input/codeparrot/arithmetic/4574.txt,"(0, 0, 0)",0
